region_name,region_code,country_name,country_code,reporting_year,reporting_level,survey_acronym,survey_coverage,survey_year,welfare_type,survey_comparability,comparable_spell,poverty_line,headcount,poverty_gap,poverty_severity,watts,mean,median,mld,gini,polarization,decile1,decile2,decile3,decile4,decile5,decile6,decile7,decile8,decile9,decile10,cpi,ppp,reporting_pop,reporting_gdp,reporting_pce,is_interpolated,distribution_type,estimation_type
Other High Income Countries,OHI,United Kingdom,GBR,2018,national,FRS-LIS,national,2018,income,1,1994 - 2020,3.75,0.004984822352245383,0.003805540348548571,0.003151688698456642,0.013805497450088395,54.41441317498722,45.27531833052193,0.20866552451613932,0.3369105611398949,0.2872876967719541,0.028347444263846715,0.04439215364902146,0.055527232242905386,0.0663012417501769,0.07729174449404422,0.08992701554509286,0.10392142557961737,0.12328241366467474,0.15276266883341816,0.2582466599772021,1.022928422530212,0.779730021953583,66460344,47006.1429267683,30769.2503577251,FALSE,micro,survey
Other High Income Countries,OHI,United Kingdom,GBR,2019,national,FRS-LIS,national,2019,income,1,1994 - 2020,3.75,0.0049803846565644825,0.0035515330469110683,0.0028848726718609607,0.011012287411747871,55.156682540363526,47.22726321161643,0.19844466385359624,0.3282513301593294,0.2753972113131751,0.028162444972728098,0.045208467919378256,0.05667456059142244,0.06756989679608394,0.0793814901167717,0.09175051064465789,0.10527151608496316,0.12352284109588896,0.15150492578407904,0.2509533459940264,1.040707994206248,0.779730021953583,66836327,47491.5945630059,30920.537394032,FALSE,micro,survey
Other High Income Countries,OHI,United Kingdom,GBR,2020,national,FRS-LIS,national,2020,income,1,1994 - 2020,3.75,0.004993337474761512,0.0039936684198201644,0.003349333905263196,0.011934423456326719,54.88597285886464,46.31554200885851,0.1954626134531139,0.326455212819424,0.2792314884827908,0.029968837675932128,0.04592090424054025,0.0564490740609051,0.06712346550631518,0.0784738404732841,0.0901747068385313,0.10511527269326726,0.12354487640011069,0.15360086413117402,0.2496281579799391,1.051005629539477,0.779730021953583,67081000,42098.7497835684,26749.8491141269,FALSE,micro,survey
Europe & Central Asia,ECA,Georgia,GEO,1996,national,HIS,national,1996,consumption,0,1996,3.75,0.20912655738642247,0.06620926708583968,0.028835899367654266,0.09301242603836885,8.194230670055894,6.63694215240682,0.24040836000694216,0.3713270728561471,0.32011770962401487,0.023256883135675033,0.03802337359814428,0.05077275603583731,0.0627199195521353,0.07474345215169431,0.08775160241394919,0.10307979732266087,0.1234392505552026,0.15692761840333302,0.2792853468313681,0.3092847273757416,0.924675631224921,4491699,1191.18106168504,,FALSE,group,survey
Europe & Central Asia,ECA,Georgia,GEO,1997,national,HIS,national,1997,consumption,1,1997,3.75,0.4206480894302913,0.16843452753120067,0.09249573530430955,0.2678431380874472,5.607208222511875,4.327405090425427,0.3042340398008274,0.40696072971500785,0.36675274709764366,0.01767809265949886,0.033494405524387774,0.04592181887025622,0.05805083261457768,0.0706269710163214,0.08508948662395877,0.10274980995497512,0.12545346823126674,0.1617182243593308,0.2992168901454252,0.3312056615148846,0.924675631224921,4349913,1359.39279302754,,FALSE,micro,survey
Europe & Central Asia,ECA,Georgia,GEO,1998,national,HIS,national,1998,consumption,2,1998 - 2021,3.75,0.408804495817918,0.1595716293185822,0.08744746031906518,0.25902416928363725,5.7545602920571115,4.43431241595937,0.3237625726994651,0.4125000819211522,0.34541411698819763,0.017160107070437993,0.03477314644833149,0.04669432129378494,0.05809515285404725,0.07051580568393526,0.08424346006334074,0.10054333497649198,0.12175429410801952,0.1546256106448901,0.3115947668567125,0.343019099834714,0.924675631224921,4243607,1436.71191602844,,FALSE,micro,survey
Europe & Central Asia,ECA,Georgia,GEO,1999,national,HIS,national,1999,consumption,2,1998 - 2021,3.75,0.48517607988447686,0.1934406524206824,0.10570419527141581,0.307988809107562,4.969885611338748,3.8492438218045346,0.2956755429757441,0.40149766521616703,0.35019826826977224,0.018713879897937855,0.03525045976401758,0.04723610549573973,0.05916776548196395,0.07107863875120302,0.08450076507438237,0.10134013636720068,0.12376303184696713,0.159859349747283,0.29908986757330414,0.4088536615650178,0.924675631224921,4157192,1508.65651053951,,FALSE,micro,survey
Europe & Central Asia,ECA,Georgia,GEO,2000,national,HIS,national,2000,consumption,2,1998 - 2021,3.75,0.5124597418022632,0.20650600392078558,0.11362042741361164,0.33105081726990554,4.787829087792953,3.677442094587812,0.30142439808332244,0.40478113338148336,0.3522721889616159,0.017977833528010287,0.03568731970163923,0.04750127712662096,0.05858593629285523,0.0702235701799668,0.08384809881692346,0.10071496157791526,0.12304237874930973,0.15914522528441077,0.30327339874234727,0.4254693215728339,0.924675631224921,4077131,1566.56025711526,,FALSE,micro,survey
Europe & Central Asia,ECA,Georgia,GEO,2001,national,HIS,national,2001,consumption,2,1998 - 2021,3.75,0.539178655398284,0.21159754067387715,0.11295900063677651,0.330814832054283,4.577701775531635,3.510753896269555,0.28315416703322527,0.39574132392887396,0.3381720607885169,0.0200194978380989,0.037896092287812135,0.04912050417998147,0.05959414059671561,0.07066370603063735,0.08318991804009673,0.09936707217099516,0.12194302894389242,0.15778924839219632,0.30041679151956335,0.4452368005102775,0.924675631224921,4014373,1667.5080065233,,FALSE,micro,survey
Europe & Central Asia,ECA,Georgia,GEO,2002,national,HIS,national,2002,consumption,2,1998 - 2021,3.75,0.3721292704318613,0.12642253580721735,0.06120577188314038,0.18423919494996238,5.840187092135498,4.640864643482815,0.2421280953346045,0.3724937767247638,0.3216544795325774,0.023439902870905124,0.039760271635620834,0.05098092250229676,0.06196214676598967,0.07371039492082843,0.08623676778440031,0.10159935161399386,0.12287776992624666,0.15758363737282455,0.2818488346068859,0.4701159324535978,0.924675631224921,3978515,1774.63644246672,,FALSE,micro,survey
Europe & Central Asia,ECA,Georgia,GEO,2003,national,HIS,national,2003,consumption,2,1998 - 2021,3.75,0.3737122147971811,0.12818452065966388,0.06311173294709826,0.1898632553535566,5.779569038240361,4.671955396484758,0.23777749285556873,0.36655082580359233,0.3255768345264476,0.0229702020406564,0.03976807358255692,0.051777445577923686,0.06225318017426956,0.07417906737690244,0.08754780837951126,0.10340625516843316,0.12618132873514348,0.16113716329820493,0.2707794756663928,0.4925142073302261,0.924675631224921,3951736,1984.24433117813,,FALSE,micro,survey
Europe & Central Asia,ECA,Georgia,GEO,2004,national,HIS,national,2004,consumption,2,1998 - 2021,3.75,0.3466783231618736,0.11911626002548775,0.0592310821342758,0.1782118048307299,5.979111369392055,4.888484553163996,0.23476301345583875,0.36175356804244174,0.32180243160371347,0.022783686820348665,0.03968585846494105,0.05203610460248824,0.06338085927444909,0.07551678000870549,0.08952264827345591,0.10519097225380936,0.12544141111613732,0.15930466308561675,0.2671370161000438,0.5204057251889872,0.924675631224921,3927340,2112.26131913728,,FALSE,micro,survey
Europe & Central Asia,ECA,Georgia,GEO,2005,national,HIS,national,2005,consumption,2,1998 - 2021,3.75,0.3666020802528062,0.1279512611352574,0.06304638658586839,0.18918325321655463,5.8997714924807925,4.720846336327812,0.24728457967281622,0.3737933900324243,0.32867193303655584,0.022613121286139685,0.03899654223043662,0.050348009054729095,0.06165307713330842,0.07374737436509099,0.08663460028614584,0.10292632062539336,0.12555181017503114,0.1602805946481508,0.2772485501955716,0.5634001823350075,0.924675631224921,3902469,2329.57085416614,,FALSE,micro,survey
Europe & Central Asia,ECA,Georgia,GEO,2006,national,HIS,national,2006,consumption,2,1998 - 2021,3.75,0.3725554941234835,0.12739739064200414,0.062255422421980615,0.18695969763484502,5.790452150858833,4.623188671894975,0.23851666979829614,0.3686862384621512,0.3260860550920927,0.02332659110328294,0.03986241048538915,0.05135712152258411,0.06239746543135544,0.07368163756099824,0.08664513988226896,0.10325966206946585,0.12461711283014032,0.16013241683874935,0.27472044227575965,0.6150130681204152,0.924675631224921,3880347,2563.5430910194,,FALSE,micro,survey
Europe & Central Asia,ECA,Georgia,GEO,2007,national,HIS,national,2007,consumption,2,1998 - 2021,3.75,0.39300109085815055,0.1368300484302181,0.06701936413905378,0.20055756417500642,5.710500446438561,4.477867730205715,0.2544457313444422,0.3811308229304199,0.3278895653163743,0.022972704100703848,0.03873360846737131,0.050303852722797845,0.06084450201850149,0.07230372217265554,0.08518254951702228,0.10097267869332777,0.12260225787835966,0.15695676372731493,0.28912736070194156,0.6718704046469561,0.924675631224921,3860158,2901.10409419212,,FALSE,micro,survey
Europe & Central Asia,ECA,Georgia,GEO,2008,national,HIS,national,2008,consumption,2,1998 - 2021,3.75,0.35481516026268656,0.12209764740502925,0.059091107500993056,0.17695925678546798,6.1720233487899705,4.826689952019866,0.2583187807753701,0.38534853334994323,0.3346593595713393,0.022610012479468714,0.03795326306378988,0.049241609017635385,0.060202489725861355,0.07189801882313648,0.08502282099428946,0.10093875897479632,0.12231984211307856,0.15849200714934297,0.2913211776586069,0.7390540168842045,0.924675631224921,3848449,2980.30953519967,,FALSE,micro,survey
Europe & Central Asia,ECA,Georgia,GEO,2009,national,HIS,national,2009,consumption,2,1998 - 2021,3.75,0.35796803649190373,0.12135188940794284,0.05898181025961286,0.17725305104855443,6.117924779841352,4.766190256154561,0.2558328824777658,0.38237403230627687,0.33587283780058225,0.022563422287376064,0.03871048083958299,0.049981106335921024,0.06051770819832544,0.07163769324780309,0.08522991957483211,0.10144026662226796,0.12309409562927487,0.15828009126484366,0.2885452159997617,0.7518212765502545,0.924675631224921,3814419,2897.1308766973,,FALSE,micro,survey
Europe & Central Asia,ECA,Georgia,GEO,2010,national,HIS,national,2010,consumption,2,1998 - 2021,3.75,0.36986829701178486,0.13473681701169796,0.0680912265996347,0.1999939339043661,6.08112595676428,4.718826839107157,0.27430278834061134,0.39461463717777956,0.34665578110048034,0.02089434858397327,0.03606492329106545,0.047856119812226205,0.05928874694042793,0.07135869583440449,0.08460732881403846,0.10133958895032347,0.12379473240564909,0.15943963103962255,0.2953558843282391,0.8052771110585341,0.924675631224921,3786695,3100.7234268396,2364.24192292383,FALSE,micro,survey
Europe & Central Asia,ECA,Georgia,GEO,2011,national,HIS,national,2011,consumption,2,1998 - 2021,3.75,0.3471780770872123,0.1257169878235881,0.06426658563788853,0.1883778766140925,6.302809736701037,4.870390698556677,0.27887750363776315,0.3959571569237258,0.3423655778919038,0.020294511644645345,0.0361186943179001,0.048542876497503835,0.05976267239320521,0.07119227225072874,0.08421599132693172,0.10083026208780099,0.12229114307144329,0.15906058194110184,0.2976909944687429,0.874071375818328,0.924675631224921,3756441,3356.99786834394,2596.75139040292,FALSE,micro,survey
Europe & Central Asia,ECA,Georgia,GEO,2012,national,HIS,national,2012,consumption,2,1998 - 2021,3.75,0.3128574559721663,0.10540063524834094,0.05025717168944523,0.15058335038250326,6.764418117799645,5.297252905917422,0.2627264425077392,0.38954767950941926,0.33833271718488467,0.022279715234363926,0.03703811355365334,0.048634333246063685,0.05946144634617179,0.07159084256509105,0.08446849838704695,0.10069998563091137,0.12297731497742581,0.15983743215043456,0.2930123179088342,0.8658231711681402,0.924675631224921,3728874,3597.20376380055,2725.17955213761,FALSE,micro,survey
Europe & Central Asia,ECA,Georgia,GEO,2013,national,HIS,national,2013,consumption,2,1998 - 2021,3.75,0.266720142404526,0.08348764502592208,0.037778443106088966,0.11614374212018322,7.425474060913418,5.731477323708365,0.2559001313717609,0.38589019108329403,0.3443362158465212,0.023169495254211758,0.037914495837880244,0.04882880631884276,0.0595586873328075,0.07120543547600133,0.08469320468907268,0.10151759065234711,0.12388029686167662,0.1581747342623101,0.29105725331485477,0.8613896375251565,0.924675631224921,3717668,3738.70504043075,2802.9016708812,FALSE,micro,survey
Europe & Central Asia,ECA,Georgia,GEO,2014,national,HIS,national,2014,consumption,2,1998 - 2021,3.75,0.22909818829697742,0.06875510956099111,0.030112662519105406,0.09443370621522847,7.756350918143217,6.118881296224297,0.24141723432999693,0.3755413441304889,0.325630327866479,0.024483987161207216,0.03946053790521824,0.05052463001103619,0.0610140955029847,0.07252748146049104,0.08555406040724267,0.10094687036410649,0.12252789961812821,0.1573232849674141,0.28563715260217537,0.8878240358432853,0.924675631224921,3719414,3902.56879865773,2961.81464218452,FALSE,micro,survey
Europe & Central Asia,ECA,Georgia,GEO,2015,national,HIS,national,2015,consumption,2,1998 - 2021,3.75,0.21223665061042193,0.05941041232859618,0.024717566414178806,0.07967414159409177,7.826255547112258,6.182295177770665,0.22538826256809152,0.3650367556914279,0.3240269150147569,0.026276571756420317,0.04115962995002112,0.051451348084724444,0.06172664828951434,0.07289204843612604,0.08602747403075028,0.10269749723925364,0.12359841175685782,0.15625184238027512,0.27791852807605555,0.9233687950081568,0.924675631224921,3725276,4014.18594419329,3069.21096750897,FALSE,micro,survey
Europe & Central Asia,ECA,Georgia,GEO,2016,national,HIS,national,2016,consumption,2,1998 - 2021,3.75,0.2121966595555726,0.05968181317542998,0.024887624104247493,0.08026668209235059,7.890795773762696,6.239344392453174,0.22760519854130487,0.36639648853920914,0.3125904402329128,0.02607372843279163,0.04069612973188645,0.05183919080718061,0.06272750530395034,0.07368045439384513,0.08542274865041982,0.10067093483639916,0.12165932314433714,0.15574834083801525,0.28148164386116026,0.9430820243965692,0.924675631224921,3727505,4128.38560259133,2893.88754076983,FALSE,micro,survey
Europe & Central Asia,ECA,Georgia,GEO,2017,national,HIS,national,2017,consumption,2,1998 - 2021,3.75,0.21247351085265298,0.06437441586157876,0.028983525487153005,0.08951193554677694,8.13431550612101,6.393578571480503,0.2478457740306664,0.3793973310645744,0.3292543604353392,0.023366035669412075,0.03924969054434149,0.05002944042461935,0.060692208604259154,0.07226609456219316,0.08576665732843747,0.10137008940793074,0.12216182827340605,0.15612347074897837,0.2889744844364217,1,0.924675631224921,3728004,4327.72758530017,3107.2372608807,FALSE,micro,survey
Europe & Central Asia,ECA,Georgia,GEO,2018,national,HIS,national,2018,consumption,2,1998 - 2021,3.75,0.2041223607483294,0.061921702739334616,0.027761915552669155,0.08606603486609826,7.9676216475353066,6.437006054462325,0.22914503478646153,0.3641136308376174,0.3142433924084496,0.024463567210531407,0.04053522304691651,0.05212099468639528,0.06286801322126605,0.07449655408786837,0.08738604905124736,0.10274656522266434,0.12351664325773648,0.15732125160862975,0.274545138606743,1.026152460401362,0.924675631224921,3726549,4539.08752230476,3289.08989413618,FALSE,micro,survey
Europe & Central Asia,ECA,Georgia,GEO,2019,national,HIS,national,2019,consumption,2,1998 - 2021,3.75,0.19857716908538517,0.05547658177112585,0.023229124853519918,0.07460476890439025,7.97450213369123,6.429442776052121,0.22141043209492037,0.3590076515730314,0.3027002011127435,0.02627564148500543,0.04168996406047054,0.05291419052546212,0.06380282847438411,0.07488317992995008,0.08708325028696912,0.10194016924826532,0.12216080395798712,0.15348573211016214,0.27576423992134347,1.075950658837119,0.924675631224921,3720161,4773.42330884899,3532.41007505547,FALSE,micro,survey
Europe & Central Asia,ECA,Georgia,GEO,2020,national,HIS,national,2020,consumption,2,1998 - 2021,3.75,0.22968541307133492,0.06603248087561835,0.02860357224316514,0.09048046950537922,7.25568660857634,6.031012268358353,0.20453179390662096,0.344651870945453,0.2967389477415389,0.026772048959268116,0.04283559548827348,0.0541931456150507,0.06547528555616962,0.07675109326415042,0.08978947037487578,0.10514064513235705,0.12393177289464563,0.1530080700745341,0.26210287264067156,1.131926609145761,0.924675631224921,3722716,4447.664250894,3839.62451846076,FALSE,micro,survey
Europe & Central Asia,ECA,Georgia,GEO,2021,national,HIS,national,2021,consumption,2,1998 - 2021,3.75,0.20147091424605337,0.05907718134352043,0.025895305584144074,0.08147853030845592,7.546757688968765,6.3433758793383745,0.202746257610142,0.3417861736068535,0.28228050316884173,0.026522795448225143,0.043504379570340534,0.05500190038883543,0.06644810368411389,0.07833193479043796,0.09020913796823082,0.10361722916458799,0.1217897205431962,0.15246639161877806,0.262108406823256,1.240217064548915,0.924675631224921,3708610,4931.82372520107,4411.41510372238,FALSE,micro,survey
Sub-Saharan Africa,SSA,Ghana,GHA,1987,national,GLSS-I,national,1987.5,consumption,0,1987 - 1988,3.75,0.8688368214961828,0.44901760353959547,0.2730269903757685,0.7432527999006809,2.3365078879751207,1.8976213960205146,0.2109250386679781,0.35349577839748825,0.30035669034784246,0.028201970389100328,0.041456737175447456,0.05310295945114524,0.06414700479718655,0.07535891535641037,0.08757144713666742,0.10204300021182044,0.1213624427096684,0.15332077042379466,0.27343475234875914,37.2633171081543,1.75099217891693,14310790,802.220617143233,,FALSE,group,survey
Sub-Saharan Africa,SSA,Ghana,GHA,1988,national,GLSS-II,national,1988.5,consumption,0,1987 - 1988,3.75,0.8621111431094831,0.4427541737511333,0.26761900020697077,0.7277848025367429,2.3994758855424156,1.9164700299439748,0.21753788702458907,0.35993540858229967,0.30359582018323317,0.028726800627015603,0.04118063124969029,0.05234272480760993,0.063075650285911,0.07408572004251496,0.08617838804034939,0.10061014086734582,0.12000813117606446,0.15236819387275213,0.2814236190307464,47.65071487426758,1.75099217891693,14671677,826.527715909715,,FALSE,group,survey
Sub-Saharan Africa,SSA,Ghana,GHA,1991,national,GLSS-III,national,1991.73,consumption,1,1991 - 2016,3.75,0.8784986787308607,0.4855171343765293,0.30889388772994075,0.817552907800059,2.231038109863819,1.699323079113843,0.24647550620061445,0.38437230808075673,0.3280885241954185,0.026194305885164682,0.03997045726811933,0.04979418549167225,0.059360851796280534,0.07004942700064792,0.08224148167513612,0.09775031324940292,0.11878428411701886,0.15451644852788515,0.3013382449886727,0.009214592166245,1.75099217891693,15843471,874.995968331179,,FALSE,micro,survey
Sub-Saharan Africa,SSA,Ghana,GHA,1998,national,GLSS-IV,national,1998.18,consumption,1,1991 - 2016,3.75,0.7973645365056806,0.4196296029812424,0.2632637188009901,0.7042266786404703,2.649763144008539,1.971178949953915,0.2737271291120857,0.4007262441165461,0.37870854645765784,0.02215812021014348,0.03551505765153566,0.046294920493232444,0.056905043895316504,0.06840325196605118,0.08161339996797518,0.10094193128790707,0.1264921572872153,0.16578493166785313,0.2958911855727707,0.0573110990226269,1.75099217891693,18714708,990.186222678458,,FALSE,micro,survey
Sub-Saharan Africa,SSA,Ghana,GHA,2005,national,GLSS-V,national,2005.67,consumption,1,1991 - 2016,3.75,0.711928353576449,0.3425145643949522,0.2042072319104737,0.5596017386808875,3.4013897891355858,2.4765910233834707,0.31901423679280777,0.4276553588407499,0.3740514403332423,0.019047028843611945,0.0333745845926796,0.04392798238904013,0.05501981373129314,0.06673238823427274,0.07957930189423496,0.09663017030416254,0.11992053184878976,0.15890636556301307,0.32686183259890655,0.2199175804853439,1.75099217891693,22496951,1140.19931877786,,FALSE,micro,survey
Sub-Saharan Africa,SSA,Ghana,GHA,2012,national,GLSS-VI,national,2012.8,consumption,1,1991 - 2016,3.75,0.5336897221149342,0.22005887246724498,0.11845952281133132,0.33440379862160036,4.842338721996719,3.526679213034148,0.3095396012741006,0.42373205255239565,0.3876707554840069,0.020134415219334803,0.03344790196127267,0.043649401282541724,0.05421137039193484,0.06611032292331659,0.07987400047188617,0.09678737232429124,0.12233893864786105,0.16597008481753595,0.3174761919600222,0.7257280349731445,1.75099217891693,26858762,1631.9378141766001,1160.80221872,FALSE,micro,survey
Sub-Saharan Africa,SSA,Ghana,GHA,2016,national,GLSS-VII,national,2016.75,consumption,1,1991 - 2016,3.75,0.5008439303988108,0.21521715092644547,0.12308238426962152,0.34709352548551464,5.089204458909038,3.7379271897782855,0.3440420494028086,0.4352087898470238,0.3951276485312274,0.01605325912148176,0.030641955666932567,0.04201270441858614,0.05423514368046187,0.06690099271845162,0.08107030684449884,0.09865400803283109,0.12434792520821403,0.16397201207485856,0.32211169223367864,0.972475528717041,1.75099217891693,29554303,1728.11661627866,1199.67653939806,FALSE,micro,survey
Sub-Saharan Africa,SSA,Guinea,GIN,1991,national,ESIP,national,1991,consumption,0,1991,3.75,0.9719188557510385,0.7239723128929777,0.5825596191168207,1.7526155855812577,1.0546662495617156,0.7622388605407442,0.4509827529894258,0.46843048366881623,0.49052775515194924,0.008883548006180408,0.021509637278220195,0.03452338331660654,0.048410537408857035,0.06382788010556228,0.08179606699913411,0.10414380111938759,0.1347804677448946,0.18476807066030343,0.3173566073608538,0.0613930956416023,3446.9322,6615734,547.277229052735,,FALSE,group,survey
Sub-Saharan Africa,SSA,Guinea,GIN,1994,national,EIBC,national,1994.08,consumption,1,1994,3.75,0.6810537137519508,0.32185940441391947,0.18756277829652068,0.5071516285986006,3.8967173268545796,2.5971906795087474,0.35841556055089147,0.4608160948044473,0.4181708091430741,0.020669003015708145,0.03147526417245475,0.0392461485539313,0.04872076336374856,0.05996643147492037,0.07354610950487112,0.090758297697282,0.11566055738407033,0.1595043253807793,0.3604530994522346,0.0802550256614696,3446.9322,7262112,562.316644150699,,FALSE,micro,survey
Sub-Saharan Africa,SSA,Guinea,GIN,2002,national,EIBEP,national,2002.25,consumption,2,2002,3.75,0.7986602202419385,0.41086452375091165,0.25204152683659714,0.6745020708988129,2.8825688117592585,2.0184621734018657,0.3122284016784068,0.43004163641745863,0.3735195743113146,0.0229434849880648,0.034951242974541524,0.044335804353774114,0.05330184657898343,0.06407378517917511,0.0772370968290898,0.09332093835299898,0.116076251492429,0.15411473274871024,0.3396448165022312,0.115812761715449,3446.9322,8577790,657.856760750109,,FALSE,micro,survey
Sub-Saharan Africa,SSA,Guinea,GIN,2007,national,ELEP,national,2007,consumption,3,2007 - 2012,3.75,0.7590555827239049,0.36769703332126635,0.21471744008748067,0.5823711438841067,3.0338627471711437,2.2241807151523107,0.2594449259934146,0.3935534686169969,0.35696154704951716,0.02450411281151221,0.03841883990811393,0.04877994152993223,0.05816674951051426,0.06795761889719262,0.07994964875837338,0.09769195341841269,0.12190808509192486,0.16193175530048143,0.30069129477353973,0.3073779507194763,3446.9322,9547082,681.828179678639,647.332136836493,FALSE,micro,survey
Sub-Saharan Africa,SSA,Guinea,GIN,2012,national,ELEP,national,2012,consumption,3,2007 - 2012,3.75,0.6171269413750133,0.22836489415325364,0.11101929639350679,0.3260259845972408,3.8603374500702494,3.1398893925355233,0.1910851448721656,0.3372970464882602,0.28590097813410387,0.03025422815704526,0.04529480830319396,0.05607134395039559,0.06574032291156368,0.07586690952701616,0.08795661374252967,0.10217549218216837,0.12160487043007395,0.15093960493468694,0.26409580586132475,0.6393209543771542,3446.9322,10788692,728.368441371947,609.501694927172,FALSE,micro,survey
Sub-Saharan Africa,SSA,Guinea,GIN,2018,national,EHCVM,national,2018.5,consumption,4,2018,3.75,0.4892294037457137,0.1522584913191809,0.06507365895223194,0.20485787267761635,4.39816334604147,3.8038311277017707,0.14434490500497937,0.2959195300100971,0.2566028217144681,0.0347661783503823,0.05020027204249304,0.06030657735291839,0.0702318119663412,0.08105818680792218,0.09232514498612032,0.10591056725924175,0.12349147337560246,0.1508562787926514,0.2308535090663243,1.150266883437585,3446.9322,12554864,910.652647044683,671.556961426217,FALSE,micro,survey
Sub-Saharan Africa,SSA,"Gambia, The",GMB,1998,national,HPS,national,1998,consumption,0,1998,3.75,0.8909733516689214,0.579390193997352,0.42035359915000103,1.1394680958522283,1.9296652473722518,1.236968566640382,0.42163360650824583,0.48519464599304674,0.4410116574074538,0.015045093756685255,0.028061694406805848,0.03830045695654734,0.04730975964061729,0.05804429397210581,0.07100144052156632,0.08885726666534238,0.11388917722643943,0.1628482495183724,0.3766425673355155,0.3216180805814344,15.1142482757568,1356189,630.753064095768,,FALSE,micro,survey
Sub-Saharan Africa,SSA,"Gambia, The",GMB,2003,national,HIS,national,2003.29,consumption,1,2003,3.75,0.7446727676390388,0.38889415998990484,0.24378723321899998,0.6564234452485543,3.3053315009438413,2.124483462254506,0.38992736649206483,0.4733162413745319,0.44090078969114893,0.017929910502712185,0.029779870875089737,0.03897805940011227,0.04765900895505476,0.05859507440490805,0.07183585948239926,0.09120433468671674,0.11586486800508305,0.15961430426569928,0.36853870942222533,0.4656133441197486,15.1142482757568,1566257,670.66106712814,,FALSE,micro,survey
Sub-Saharan Africa,SSA,"Gambia, The",GMB,2010,national,IHS,national,2010.08,consumption,2,2010,3.75,0.6143314207447595,0.2502742596569626,0.1331110352951935,0.3756406349230776,4.421385513813035,3.1114526244368146,0.32506955933322507,0.4356843349541263,0.3561186308342653,0.022177462932374232,0.03481276095902447,0.044431975374990856,0.053820432118001374,0.06429891868739607,0.07716932793461467,0.09136207630828413,0.11360433616576238,0.14909950413525086,0.3492232053842992,0.6631050630478252,15.1142482757568,1937275,697.162699000171,555.096129962199,FALSE,micro,survey
Sub-Saharan Africa,SSA,"Gambia, The",GMB,2015,national,IHS,national,2015.31,consumption,3,2015 - 2020,3.75,0.46687528647588067,0.14503226927346452,0.06241034387674185,0.19577691549547604,5.099948171113328,3.9523871627254046,0.2136503517816095,0.35918830975651317,0.3031562720893282,0.03006658720397048,0.04383719304339677,0.05329037530781226,0.06244871455671447,0.0720323697943471,0.08466156835864325,0.09915886814299579,0.11842935898705087,0.14875287963923767,0.2873220849658238,0.882576038045705,15.1142482757568,2253133,611.671334233568,499.498327265445,FALSE,micro,survey
Sub-Saharan Africa,SSA,"Gambia, The",GMB,2020,national,IHS,national,2020.08,consumption,3,2015 - 2020,3.75,0.48848071412346106,0.16861105333532375,0.07929583636717322,0.236900063249284,5.084615631608086,3.819652312360194,0.2533719523947514,0.38757204175518156,0.3290041238180663,0.025926211604542847,0.039858289965739604,0.04957169206335954,0.059364650939841224,0.06977366853687267,0.08210302571789149,0.0972131266521557,0.11934983531498294,0.15099591208074403,0.3058435871238695,1.215809539226365,15.1142482757568,2573995,655.576242590987,542.753196218532,FALSE,micro,survey
Sub-Saharan Africa,SSA,Guinea-Bissau,GNB,1991,national,ILJF,national,1991,consumption,0,1991,3.75,0.6334571899414063,0.35866947368370056,0.25236434601192037,0.7035133747595818,4.429624087022349,,,,,,,,,,,,,,,0.0644476039946999,232.199493408203,993856,689.585552640448,,FALSE,group,survey
Sub-Saharan Africa,SSA,Guinea-Bissau,GNB,1993,national,ICOF,national,1993,consumption,1,1993,3.75,0.7040931994780445,0.3275098953218207,0.18915113254044816,0.5142832273180807,3.607819735826447,2.5515097118999135,0.3221221285678061,0.4361022630012482,0.37782452357761337,0.022329783575560504,0.03393937531853085,0.042934663238710064,0.05225315872447113,0.06369924367550822,0.0782090454514564,0.0938398953027505,0.11626064302939709,0.15257370843553508,0.34396048324807993,0.1618712459611708,232.199493408203,1056761,669.440123176478,,FALSE,micro,survey
Sub-Saharan Africa,SSA,Guinea-Bissau,GNB,2002,national,ILAP-I,national,2002,consumption,2,2002,3.75,0.8387778248512552,0.40878800701922335,0.23840363434335662,0.6450222260554562,2.590980590654455,2.037099717007695,0.21252574573564956,0.3556974589468559,0.30040219986675987,0.02934859494475576,0.04315089313269376,0.05402452650718986,0.06369307389869558,0.0729466424496838,0.08507630546479455,0.09970944272045718,0.12053761225330889,0.15093253138886453,0.28058037723955354,0.7471133414076996,232.199493408203,1285678,545.966815525523,519.107835088349,FALSE,micro,survey
Sub-Saharan Africa,SSA,Guinea-Bissau,GNB,2010,national,ILAP-II,national,2010,consumption,3,2010,3.75,0.8516392117418564,0.505721799728853,0.3415783636539111,0.9123065024814039,2.592875108885463,1.581520822638396,0.4467190210761092,0.506642398909958,0.4140280021238627,0.016295441786882126,0.02858953909501694,0.037336522712779936,0.0456871072885498,0.05571371118804816,0.0664937327661432,0.08057305518611935,0.10227077279225227,0.14704158548163182,0.41999853170257606,0.8927482864221371,232.199493408203,1567220,569.017624127637,541.560699921327,FALSE,micro,survey
